DATASET: dj38.tsp
52450 112567
52333.3 112683
52266.7 112733
52200 113233
51850 112850
51666.7 112767
52133.3 112750
52033.3 112750
51666.7 112233
52050 112350
51866.7 111983
51633.3 111917
51766.7 112000
51283.3 112317
51133.3 112083
51100 111583
50733.3 111300
50750 111183
50250 111183
50216.7 111167
49866.7 111367
50083.3 110783
50033.3 110683
49883.3 111050
49483.3 111100
49200 110867
49400 110700
49433.3 109833
49516.7 108817
49600 108717
49716.7 108133
49650 108417
49200 108733
49200 108400
49183.3 108083
49200 108383
49150 107800
49233.3 107733
49716.7 108017
49716.7 107733
49750 107483
49933.3 107450
50366.7 107583
49950 108100
50183.3 108200
50100 108483
50066.7 108800
49916.7 109467
50216.7 109617
50466.7 109483
50766.7 109667
50883.3 109550
50850 109117
51150 108750
50883.3 108200
50983.3 108083
50800 107950
50883.3 107383
50583.3 107350
50433.3 107217
50116.7 106983
50016.7 106733
50450 106900
50600 107017
50616.7 106700
50466.7 106667
50450 106267
50450 106067
50800 106150
50683.3 105883
50633.3 106033
50750 106400
50983.3 106550
51116.7 106600
51483.3 106933
51500 107050
51483.3 107517
51516.7 107717
51616.7 107750
52050 107983
51800 107850
51550 107983
51483.3 108400
51016.7 108433
51333.3 108150
51200 108033
51316.7 107650
51333.3 107450
51266.7 107017
51200 106867
50916.7 106850
51100 106983
50983.3 107133
51533.3 107250
51700 107133
51800 107417
52066.7 107433
52033.3 107550
52050 107550
52016.7 107700
51883.3 107600
51966.7 108367
51700 108483
51633.3 108350
51500 108250
51316.7 108750
51466.7 108850
51700 109233
51466.7 109133
51216.7 109017
51233.3 109167
51433.3 109450
51216.7 109500
51466.7 109600
51666.7 109983
51850 109767
51616.7 109733
51800 108833
51950 108617
52066.7 108700
52300 108517
52200 108450
52116.7 108133
52366.7 108217
52450 108267
52416.7 108700
52600 108783
52266.7 108900
52133.3 108950
52050 108967
52433.3 109167
52750 109017
53350 108350
53300 108083
53366.7 108050
53250 108000
53216.7 108000
53133.3 107767
53366.7 107517
53350 107333
53683.3 107700
53633.3 107550
53600 107383
53083.3 107667
52983.3 107583
52933.3 107867
52700 107700
52516.7 107533
52566.7 107717
52383.3 107667
52133.3 107050
52100 107000
52000 106983
51916.7 107117
52116.7 107217
52250 107500
52533.3 107883
52650 108017
52766.7 108300
52766.7 108283
52866.7 108450
52866.7 108300
52966.7 108383
53183.3 108767
53016.7 108950
53083.3 109300
52866.7 109267
52616.7 109500
52833.3 109633
53533.3 109450
53583.3 109617
53433.3 109700
53116.7 109617
53283.3 110000
53516.7 110333
53333.3 110333
53766.7 110517
53883.3 110667
54203.6 110307
54361.9 110206
54370 110271
54332.2 110477
54124.7 110591
54211.7 110603
54284.2 110649
54267.8 110751
54141.1 110754
54240.6 110804
54229.7 110863
54182.2 110903
54181.4 111028
54130.3 111152
53983.3 111283
54069.2 111436
54129.7 111568
54152.8 111430
54296.9 111804
54116.1 111919
54143.1 112151
54143.9 112276
54445.3 112098
54679.2 112215
54631.7 112512
54653.6 112363
54698.1 112147
54595.8 111921
54771.9 111965
54885.8 111791
54759.7 111912
54472.8 111774
54580.6 111732
54468.9 111618
54509.2 111618
54487.2 111492
54356.7 111577
54356.7 111714
54141.9 111728
53783.3 111683
53416.7 111683
53716.7 111750
53466.7 111867
53500 112050
53216.7 112567
53233.3 112233
53166.7 112617
53200 113050
53350 113250
53333.3 113533
53266.7 113533
53183.3 113517
52966.7 113383
52833.3 113450
52683.3 113567
53083.3 113467
53366.7 113733
53250 113783
53533.3 114000
53700 114100
53700 114183
53516.7 114333
53200 114183
53533.3 113917
53633.3 113633
53550 113500
53566.7 113400
53433.3 113333
53516.7 113317
53583.3 113167
53550 113133
53716.7 113200
54033.3 113117
54150 113117
54233.3 113017
54329.4 112953
54503.6 112901
54427.5 112955
54426.1 112924
54590.8 112809
54595.3 112702
54748.1 112804
54733.3 112931
54820.6 112879
55091.7 112888
54864.2 112802
55250 113200
54683.3 114150
54533.3 114083
54916.7 114167
55066.7 114033
55233.3 114267
55283.3 114783
55350 114983
54016.7 115233
54116.7 115383
55333.3 115417
55316.7 115717
55350 115767
55366.7 115933
55916.7 115650
55433.3 116483
55616.7 116833
55700 116900
55933.3 116917
55733.3 117117
55750 117333
56033.3 117117
56250 117150
56133.3 117317
56183.3 117600
56116.7 117900
56266.7 117817
56100 118083
56233.3 117967
56533.3 117667
56733.3 117517
56200 117417
56150 117750
55800 117683
55716.7 117617
55066.7 117283
55416.7 117317
55866.7 117367
55783.3 117533
55783.3 117900
55750 118233
56066.7 118250
56066.7 118400
56050 118517
56233.3 118600
56133.3 118500
56100 118683
55766.7 118717
55783.3 118833
55600 118767
55350 118783
55433.3 118700
55150 119150
55166.7 118800
55266.7 118800
56116.7 118850
56216.7 118833
56516.7 119067
56500 119200
56183.3 119950
56066.7 120083
56100 120117
56016.7 120083
55900 120133
55716.7 120133
55766.7 120233
55600 120550
55350 119783
55450 119900
55266.7 119500
55200 119450
55316.7 119567
56166.7 120017
56583.3 119500
56300 120533
56216.7 120683
56250 120833
56150 120667
56016.7 120617
56183.3 120533
55850 120783
55783.3 120917
53983.3 121617
53933.3 121467
53833.3 121267
53766.7 121067
53533.3 120583
53600 120717
53300 120167
53116.7 119833
53066.7 119750
52866.7 118550
52833.3 119250
53016.7 119233
53016.7 119583
52983.3 119517
52450 119133
52633.3 119150
52233.3 119217
52100 119300
51666.7 119517
51583.3 120117
51633.3 120033
51650 120033
52300 121117
52333.3 121417
52266.7 121683
52233.3 121800
51866.7 121667
51650 121283
51766.7 120900
51483.3 120700
51033.3 120733
51433.3 120200
50966.7 120250
50733.3 119967
51183.3 120133
51100 120017
50816.7 119683
50683.3 119817
50650 119950
50150 120183
49766.7 119750
49866.7 119400
50116.7 119383
50233.3 119367
49900 119483
49600 119667
49500 119583
49066.7 118983
49033.3 119467
49716.7 120133
49883.3 120633
49383.3 121433
49566.7 121433
50066.7 121550
49233.3 121767
49166.7 121950
49050 122300
49183.3 122067
49133.3 122300
49250 122500
49283.3 122850
49300 122867
49266.7 122783
49250 122950
49083.3 123083
49016.7 123083
49166.7 122967
49200 122850
49216.7 122817
49283.3 122933
49216.7 122917
49100 122867
49100 122833
49100 122733
49033.3 122817
49100 122650
49233.3 122683
50700 122300
50866.7 122183
50733.3 122233
50850 122433
50783.3 122817
50616.7 122433
50483.3 122600
50316.7 122817
50416.7 122917
50116.7 122983
49966.7 123150
50850 122850
52133.3 123700
53000 123617
53450 123217
53983.3 123600
53866.7 123900
53916.7 124167
54016.7 124017
54566.7 124483
54650 124767
54600 125083
54866.7 125133
54516.7 125183
53883.3 124567
54050 124533
54083.3 125017
54016.7 124283
54433.3 124250
54200 125083
54100 125167
54050 124783
53983.3 124967
54100 125717
54016.7 125767
54166.7 125483
54483.3 125667
54400 126033
54350 125917
54216.7 125767
54283.3 125833
53950 125883
53683.3 125833
52433.3 126233
52366.7 126100
52383.3 125817
50916.7 126867
50633.3 127017
50533.3 126867
50550 126883
50583.3 126917
50750 126483
50616.7 126317
50550 126817
49916.7 126667
49866.7 126700
50566.7 126267
50516.7 125750
50516.7 125533
50350 125917
50483.3 126083
50400 125967
50683.3 125700
50333.3 125483
50416.7 125517
50450 125367
50366.7 125317
50300 125200
50066.7 125283
50016.7 125250
50116.7 125367
49983.3 125433
50050 125183
49683.3 124933
49616.7 125017
49683.3 125000
49766.7 125100
49783.3 125067
49150 125917
49283.3 126050
49366.7 126250
49183.3 125917
49133.3 125900
48833.3 125150
48933.3 125517
49016.7 125000
49316.7 124850
49316.7 124983
49233.3 124800
49266.7 124800
49300 124483
49350 124450
49433.3 124683
49533.3 124817
49600 124883
49800 124617
49850 124533
49883.3 124550
50116.7 124517
49766.7 124317
49300 124317
49250 124183
49100 123967
49150 123917
49200 124017
48883.3 124200
48816.7 124033
48983.3 123817
49416.7 123617
49466.7 123767
49516.7 123483
49316.7 123067
49350 123033
49250 123133
49133.3 123183
49700 123150
49883.3 123317
49766.7 123150
49633.3 123183
49333.3 123167
49350 123267
49366.7 123267
49350 123283
49433.3 123483
49416.7 123500
49400 123500
49516.7 123917
49616.7 124033
49500 123917
49183.3 123850
49133.3 123850
49066.7 123867
48916.7 123700
48783.3 123700
48866.7 123717
48866.7 123650
48850 123517
48783.3 123483
48850 123300
48883.3 123317
48733.3 123617
48650 123417
48583.3 123467
48433.3 123317
48366.7 123533
48316.7 123550
48450 123500
48433.3 123417
48433.3 123350
48450 123533
48616.7 123633
48683.3 123600
48583.3 123517
48533.3 123550
48383.3 123733
48383.3 123683
48550 124417
48650 124817
49483.3 124350
49750 124550
49983.3 124767
50033.3 124817
50116.7 124850
50066.7 124933
50066.7 124983
50100 125033
50183.3 125083
50250 124967
50183.3 125150
50233.3 125283
50366.7 125150
50316.7 125083
51650 124383
51716.7 123017
51916.7 123033
52083.3 123283
52633.3 122450
52450 122417
52333.3 122283
53033.3 121717
53050 122150
52983.3 122483
53183.3 122517
53350 122533
53400 122567
53516.7 122633
53666.7 122650
53816.7 122867
53916.7 122767
53766.7 123050
53950 123267
53866.7 123083
54100 123017
54083.3 122683
54283.3 122633
55000 123033
56083.3 122750
55983.3 123833
58816.7 122533
59033.3 122433
58800 122667
56600 124633
55666.7 124500
55783.3 124700
56883.3 126500
57416.7 125617
57433.3 127550
57650 128200
55700 127567
55933.3 127883
55250 127583
55233.3 127483
56200 126850
55766.7 125950
55483.3 125983
55316.7 126617
54516.7 126433
53966.7 126517
52383.3 126567
52366.7 126750
52350 127700
51683.3 127250
50766.7 128350
50683.3 128267
50516.7 128033
50666.7 128083
50650 128017
50850 127850
50716.7 127500
49983.3 126850
49833.3 126933
49850 126750
49600 126633
49483.3 126400
49983.3 127150
50433.3 127483
50533.3 127600
50600 127583
50383.3 127433
50583.3 127100
50633.3 127250
51033.3 127517
51516.7 127517
51550 127617
51316.7 127500
50916.7 127283
50950 126200
51966.7 124983
52450 125300
53783.3 126033
53983.3 126067
54033.3 126150
53800 126167
53833.3 126283
53983.3 126433
54433.3 126750
54400 126650
54516.7 126850
54516.7 126300
54416.7 126200
55050 126317
54816.7 126133
54766.7 127167
54883.3 127267
54950 127317
55100 127367
55150 127383
55033.3 127333
55350 127683
55250 127667
55100 128067
55150 127750
55066.7 128200
55016.7 128333
54816.7 128767
54850 128333
54766.7 128283
54633.3 128433
54533.3 128483
54366.7 128550
54500 128583
54000 128700
54250 129833
54183.3 130017
54150 129950
54400 129100
53966.7 128650
53150 128683
52583.3 128533
52150 128133
52166.7 128133
51866.7 127867
53033.3 128900
53433.3 129267
54316.7 130333
54066.7 130100
54133.3 130167
53950 130250
54016.7 130600
54333.3 130450
54550 130417
54233.3 130283
54066.7 130450
53583.3 131933
53683.3 132167
53333.3 131950
53250 132083
53200 131983
52300 131217
52150 131083
52716.7 131833
52850 131883
53250 131833
53250 132000
53400 131917
54066.7 131783
54016.7 132150
53850 132117
56683.3 131817
56833.3 131767
57616.7 131683
57666.7 131583
54966.7 130000
55000 129950
54933.3 129933
55200 129217
55250 129083
55450 129483
55416.7 129833
55933.3 130000
56050 130017
57833.3 131400
58266.7 131800
58883.3 131750
59200 132800
58900 133133
58633.3 133533
59616.7 133417
59600 133817
59633.3 133850
59500 134250
59583.3 133717
59333.3 133617
59916.7 133117
60166.7 132700
59533.3 132083
57900 131150
58450 130033
58900 130433
59266.7 129417
58700 130100
58800 130100
60083.3 130600
61266.7 129283
61983.3 132450
63733.3 133650
END
DATASET: eg7146.tsp
26083.3 32816.7
25983.3 32816.7
25983.3 32850
26000 32816.7
26033.3 32866.7
26050 32750
26083.3 32750
26050 32766.7
26066.7 32800
26050 32783.3
26033.3 32783.3
26083.3 32766.7
26116.7 32766.7
26100 32783.3
26116.7 32783.3
26100 32766.7
26116.7 32733.3
26116.7 32716.7
26016.7 32766.7
25983.3 32766.7
25933.3 32766.7
25883.3 32800
25883.3 32783.3
25883.3 32766.7
25900 32783.3
25933.3 32750
25916.7 32750
25916.7 32733.3
25900 32716.7
25900 32733.3
25900 32750
26016.7 32783.3
25966.7 32783.3
25933.3 32783.3
25950 32783.3
26000 32783.3
26033.3 32800
23958.1 35447.5
23945.6 35484.2
24450 35200
25083.3 34900
25066.7 33783.3
25000 33316.7
26100 34283.3
26733.3 33933.3
26750 33933.3
27000 33250
27633.3 33583.3
27233.3 33833.3
27863.6 34288.1
28116.7 34350
28078.6 34427.2
28483.3 34533.3
28664.7 33871.7
29033.3 34666.7
29016.7 34666.7
28967.5 34649.7
29486.4 34901.9
30000 34683.3
30668.9 34366.7
29686.1 34297.2
29910.8 33743.3
29916.7 33750
30833.3 34116.7
31283.3 34233.3
31184.7 34138.1
31209.2 34137.8
31233.3 34116.7
31219.4 34107.2
31138.6 33814.2
31156.4 33878.9
31124.4 33800.6
30465.3 33781.7
31133.3 33816.7
31145 33818.3
31043.1 33382.2
31043.1 33361.9
31041.4 33166.7
31035.8 33100.6
31050 33226.4
31030.3 33083.6
31016.4 33010.6
31004.2 32918.3
31003.6 32827.5
30950 32750
31020.8 32886.1
30933.3 32750
31111.1 32162.5
31108.3 32161.1
31033.3 31950
31066.7 31933.3
31031.9 31926.4
31029.2 31930.6
31137.5 31986.1
31169.4 31975
31180.6 31980.6
31174.7 31965.8
31182.5 31963.3
31158.3 31936.9
31025 31854.2
31019.4 31852.8
31047.2 31854.2
30983.3 31866.7
30971.4 31872.8
30939.7 31856.4
30889.4 31888.3
30890.6 31937.2
30881.7 31985
30863.6 31942.8
30816.7 31916.7
30830 31931.7
30830.6 31977.8
30800 31983.3
30808.3 31994.2
30811.4 31994.2
30812.5 32005.6
30840.3 32011.1
30826.1 31988.9
30816.7 31983.3
30816.7 31966.7
30806.9 31965.8
30794.7 31980.8
30780.3 31986.7
30783.3 31966.7
30740 31932.8
30745.3 31889.4
30715.6 31895.3
30711.7 31883.3
30707.2 31876.7
30717.8 31873.9
30728.3 31882.5
30715.8 31882.2
30726.1 31917.2
30739.2 31874.4
30727.2 31862.5
30708.3 31841.9
30727.5 31846.7
30733.3 31839.2
30738.9 31815.3
30726.1 31811.4
30729.7 31797.2
30720.6 31801.7
30716.7 31800
30752.8 31802.2
30766.7 31783.3
30816.7 31800
30862.2 31829.2
30836.4 31851.9
30863.3 31825.3
30889.7 31827.2
30891.1 31811.1
30863.3 31775.3
30861.4 31739.4
30860 31748.6
30827.5 31722.8
30828.3 31740.6
30816.7 31783.3
30776.9 31724.7
30754.2 31745.6
30739.2 31751.4
30736.4 31763.6
30747.5 31770.3
30716.7 31783.3
30718.6 31782.2
30716.4 31794.4
30681.4 31818.3
30651.1 31804.4
30660 31786.1
30650 31783.3
30644.2 31787.2
30651.7 31763.3
30654.4 31758.3
30668.6 31753.3
30669.7 31759.2
30656.7 31770.8
30668.9 31809.4
30666.7 31783.3
30666.7 31816.7
30680.3 31808.1
30689.4 31820.8
30700 31833.3
30716.7 31816.7
30721.1 31821.9
30692.5 31790.6
30698.9 31778.9
30700 31783.3
30706.4 31783.6
30710.6 31778.6
30683.3 31833.3
30686.4 31834.7
30714.2 31855
30710.3 31855.6
30700 31850
30710 31865.3
30733.3 31850
30739.2 31842.5
30733.3 31866.7
30737.8 31883.3
30747.8 31876.4
30750 31883.3
30755 31859.4
30789.2 31854.2
30794.7 31893.6
30777.2 31884.2
30799.4 31894.7
30828.1 31912.5
30817.8 31921.1
30826.9 31898.6
30824.4 31884.7
30800 31883.3
30790.6 31909.2
30799.2 31895.6
30803.9 31911.1
30783.3 31916.7
30716.7 31933.3
30632.2 31936.7
30573.1 31931.1
30564.7 31931.9
30556.1 31921.7
30540 31954.7
30542.5 32002.5
30550 32083.3
30533.3 32066.7
30550 32033.3
30550.8 31983.3
30546.4 31961.9
30546.4 31993.6
30566.7 32116.7
30550 32066.7
30676.4 32094.4
30850 32266.7
30866.7 32077.8
30961.1 32068.1
30955.6 32091.7
30924.7 32029.2
30905.6 32019.4
30911.7 31988.9
30883.3 32000
30887.5 31959.4
30904.4 31961.9
30906.7 31943.3
30988.9 32062.5
31066.7 31966.7
31079.2 31938.9
31125 31981.9
31094.4 31966.7
31150 31900
31156.4 31891.7
31138.9 31893.1
31153.9 31888.3
31141.7 31907.5
31149.7 31917.5
31150 31966.7
31156.9 31969.4
31162.8 31969.2
31156.1 31970.8
31156.9 31970.8
31167.5 31976.7
31166.7 31983.3
31171.9 32012.5
31183.9 32030.6
31200 32033.3
31212.5 31994.7
31186.9 31985
31190.6 31976.4
31206.9 31971.1
31200 31983.3
31195.8 31984.7
31180.6 32000
31180.3 32001.4
31182.2 32009.2
31175 32002.2
31175 32000
31176.9 32027.2
31166.7 32016.7
31315.3 32133.6
31295.8 32170
31239.4 32278.3
31268.3 32282.5
31258.6 32286.7
31287.5 32191.7
31266.7 32300
31233.3 32300
31150 32166.9
31333.3 32103.3
31358.3 32068.1
31357.5 32069.4
31410.3 31873.9
31404.4 31828.3
31413.1 31820.8
31414.2 31833.6
31413.3 31833.9
31407.2 31828.6
31393.1 31831.9
31381.9 31827.8
31370.3 31812.8
31380 31802.8
31355.8 31759.4
31413.3 31784.4
31404.4 31793.6
31407.8 31809.2
31434.2 31826.1
31433.6 31809.4
31436.7 31807.8
31448.6 31808.3
31456.1 31816.4
31441.7 31812.5
31452.8 31813.9
31419.4 31815
31401.4 31811.9
31403.9 31796.7
31412.5 31783.3
31463.9 31737.5
31473.6 31776.7
31479.2 31822.2
31484.2 31830
31508.3 31834.7
31525 31837.5
31516.7 31841.7
31513.9 31841.7
31508.3 31841.7
31491.9 31838.3
31471.9 31834.2
31467.5 31831.1
31508.3 31847.2
31493.9 31835.8
31475 31830.6
31468.1 31829.2
31461.1 31818.3
31452.8 31804.2
31441.7 31791.7
31385.3 31747.8
31377.8 31708.3
31402.5 31738.9
31387.8 31750
31402.8 31763.9
31403.1 31765
31399.4 31783.9
31380 31770.6
31370.3 31762.5
31359.2 31764.2
31375.3 31738.3
31367.2 31732.5
31394.7 31763.1
31354.7 31767.5
31306.9 31740.3
31293.9 31756.9
31330.8 31743.6
31328.6 31754.4
31346.4 31739.4
31357.2 31725.3
31256.9 31765.3
31181.1 31867.2
31160.8 31880
31166.7 31866.7
31172.5 31885.6
31226.4 31863.9
31200 31850
31166.7 31833.3
31176.4 31841.7
31162.5 31811.9
31162.8 31815.8
31195.8 31822.2
31254.2 31770.8
31306.9 31754.2
31323.1 31762.5
31327.2 31768.6
31334.7 31770.3
31338.6 31774.4
31216.7 31856.9
31216.7 31850
31194.4 31847.2
31242.8 31797.2
31213.9 31779.2
31187.5 31838.9
31111.1 31856.9
31113.9 31868.1
31131.9 31862.5
31140.3 31830.6
31098.6 31848.6
31068.1 31848.6
31063.9 31827.8
31052.8 31825
31050 31800
31041.7 31798.6
31033.3 31800
31058.3 31773.6
31076.4 31776.4
31083.3 31766.7
31097.2 31763.9
31108.3 31741.7
31069.4 31741.7
31088.9 31751.4
31100 31788.9
31100 31769.4
31104.2 31770.8
31102.8 31787.5
31140.3 31773.6
31167.8 31768.3
31166.7 31733.3
31166.7 31740.3
31164.4 31738.9
31183.3 31733.3
31150 31723.3
31133.1 31654.2
31132.8 31700.6
31162.5 31674.2
31118.1 31656.9
31116.4 31649.4
31126.4 31654.2
31165.3 31627.5
31120.6 31680
31081.9 31693.1
31105 31690.6
31087.5 31716.7
31069.4 31734.7
31069.4 31737.5
31040.3 31702.8
31008.3 31697.2
30961.1 31723.3
30897.2 31725.3
30898.6 31702.5
30882.8 31685.3
30882.5 31685
30881.4 31704.2
30883.9 31738.3
30875.6 31738.3
30898.9 31739.7
30922.5 31712.2
30932.8 31736.1
30937.2 31742.5
30970.6 31722.8
30995.3 31733.6
30993.1 31766.1
31013.9 31752.8
30993.9 31727.8
30997.5 31715
31015.3 31690.3
31038.9 31737.5
31029.2 31743.1
31069.4 31758.3
31090.3 31730.6
31125 31747.2
31141.7 31718.1
31123.6 31723.6
31108.3 31754.2
31108.3 31750
31147.2 31709.7
31133.3 31706.9
31141.7 31712.8
31128.6 31698.3
31125.3 31693.3
31118.3 31662.2
31143.1 31632.2
31133.3 31633.3
31133.1 31633.6
31064.2 31660.8
31025 31645.8
31015.3 31651.4
31009.7 31648.6
30995.8 31661.4
31050 31675
31041.7 31643.1
31019.4 31634.7
31045.3 31618.1
31059.4 31612.5
31058.3 31608.3
31040.3 31604.7
31023.9 31648.3
31016.7 31675
31016.7 31680.6
31016.7 31683.3
31011.1 31708.3
31005.6 31708.3
30979.7 31699.2
30954.2 31688.3
30962.8 31702.2
30955.8 31660.3
30930 31696.4
30930 31661.7
30900.8 31679.4
30926.4 31713.1
30834.7 31716.4
30816.7 31716.7
30800.6 31699.7
30783.9 31688.6
30781.4 31722.2
30796.1 31719.2
30823.6 31716.7
30818.9 31713.1
30828.6 31704.7
30813.3 31678.6
30855.8 31702.8
30859.2 31676.7
30825.8 31647.8
30793.9 31650.6
30790 31659.7
30802.5 31660.8
30799.7 31667.2
30827.8 31683.9
30835.6 31645.3
30845.3 31637.5
30835.6 31640.3
30807.8 31658.1
30818.6 31670.3
30823.6 31657.8
30804.2 31636.7
30801.7 31627.2
30800 31616.7
30773.6 31616.9
30766.7 31616.7
30796.4 31626.1
30785 31635.8
30743.9 31675.8
30766.7 31650
30765 31658.6
30766.4 31653.3
30783.6 31632.2
30766.4 31638.9
30752.5 31639.2
30752.8 31619.7
30721.7 31592.5
30741.9 31585.3
30741.7 31593.6
30757.2 31606.9
30794.2 31602.2
30801.4 31593.6
30800.6 31593.6
30828.6 31599.4
30834.2 31615.3
30845.8 31610.8
30852.5 31590.6
30834.4 31590.8
30806.1 31581.9
30803.3 31578.9
30797.2 31565
30812.2 31558.6
30786.4 31580.3
30757.5 31570.8
30748.3 31550.3
30731.9 31536.7
30740 31532.2
30750 31515.8
30754.7 31503.9
30757.5 31505
30732.8 31495
30733.3 31491.7
30761.1 31481.9
30748.6 31466.7
30722.8 31458.3
30700 31456.9
30705.6 31456.9
30718.6 31474.4
30722.2 31472.2
30733.3 31466.7
30750.8 31458.6
30773.3 31460.3
30801.4 31467.8
30783.3 31468.6
30800.3 31462.5
30816.7 31466.7
30818.6 31436.9
30833.3 31416.7
30826.4 31421.9
30829.7 31404.7
30816.7 31415.8
30783.3 31383.3
30731.9 31390.3
30708.1 31382.2
30707.2 31351.4
30764.2 31340.6
30811.7 31355.8
30859.4 31399.7
30841.1 31400
30841.7 31400
30850 31431.9
30833.9 31465.6
30799.2 31502.5
30800.6 31532.8
30800.6 31535.6
30788.1 31532.2
30797.8 31528.9
30805.8 31507.8
30823.3 31518.6
30836.1 31538.1
30834.7 31509.2
30833.3 31500
30866.7 31516.7
30870.8 31503.3
30902.8 31481.9
30891.7 31473.6
30881.9 31463.1
30859.7 31472.2
30861.9 31481.1
30800 31486.1
30833.3 31483.3
30821.1 31455.8
30773.6 31461.1
30780.6 31448.6
30765.3 31481.9
30775 31500
30779.2 31505
30783.3 31500
30769.7 31516.7
30785.8 31490.8
30794.4 31480.6
30788.1 31515
30763.9 31519.4
30775.8 31531.7
30766.7 31533.6
30745.6 31507.2
30739.7 31504.2
30748.6 31522.5
30727.5 31526.7
30710.8 31540.3
30708.3 31542.2
30711.1 31571.4
30715.3 31570.3
30694.7 31587.8
30679.7 31570.8
30670 31587.2
30650.3 31587.5
30634.2 31599.2
30620.8 31590.8
30632.5 31575
30657.8 31552.5
30663.1 31568.6
30653.9 31537.5
30676.7 31543.6
30661.1 31529.7
30645.6 31517.2
30634.7 31519.2
30649.2 31526.7
30666.7 31527.5
30683.6 31516.4
30684.7 31520
